set Generators :=
10034_G_GEN1 10034_G_GEN2 10156_G_GEN2 10156_G_GEN4 10175_G_0799 10213_G_GEN1 10213_G_GEN2 10213_G_GEN5 10213_G_GEN6 10213_G_GEN7 10213_G_GEN8 10294_G_GTG 10294_G_STG 10342_G_TG1 10342_G_TG2 10342_G_TG3 10405_G_GEN1 10405_G_GEN2 10479_G_T101 10479_G_T102 10479_G_T103 10480_G_GEN1 10480_G_GEN2 10481_G_1 10481_G_2 10481_G_3 10623_G_GEN1 10623_G_GEN2 10631_G_GEN1 10632_G_GEN1 10634_G_GEN1 10759_G_GEN1 10763_G_GBU 10763_G_GEN1 10873_G_GEN1 10873_G_GEN2 10873_G_GEN3 10874_G_GEN4 10874_G_GEN5 10874_G_GEN6 10875_G_GEN7 10875_G_GEN8 10875_G_GEN9 10878_G_EE11 10879_G_GEN1 10879_G_GEN2 10879_G_GEN3 260_G_CT1A 260_G_CT1B 260_G_CT2A 260_G_CT2B 260_G_ST1 260_G_ST2 286_G_U11 286_G_U12 286_G_U13 286_G_U14 286_G_U16 286_G_U17 286_G_U18 286_G_U20 286_G_U5 286_G_U6 286_G_U7 286_G_U8 358_G_MV3A 358_G_MV3B 358_G_MV3C 358_G_MV4A 358_G_MV4B 358_G_MV4C 377_G_1 377_G_2 377_G_8A 377_G_8BC 389_G_2 389_G_2A 389_G_30 389_G_31 389_G_32 399_G_10A 399_G_10B 399_G_5 400_B_1 400_B_2 400_G_10 400_G_11 400_G_12 400_G_13 400_G_14 400_G_15 400_G_16 400_G_8 400_G_9 404_B_1 404_B_2 404_G_4 404_G_5 404_G_6 404_G_7 408_G_6 408_G_7 408_G_8 422_G_GT5 422_G_ST1 50066_G_UNT1 50066_G_UNT2 50134_G_GTAG 50134_G_GTBG 50134_G_GTCG 50134_G_GTDG 50210_G_GEN1 50210_G_GEN2 50216_G_GN91 50216_G_GN92 50216_G_GN93 50216_G_GN94 50216_G_GN95 50216_G_GN96 50388_B_K1 50388_B_K2 50541_G_GEN1 50541_G_ST1 50541_G_ST2 50748_G_GEN1 50748_G_GEN2 50766_G_ITLU1 50766_G_ITLU2 50766_G_OE31 50766_G_OE32 50849_G_GEN1 50849_G_GEN2 50850_G_GEN1 50850_G_GEN2 50851_G_GEN1 50851_G_GEN2 50964_G_IND 50964_G_SYN 510_G_1 52073_G_GEN1 52073_G_GEN2 52073_G_GEN3 52158_G_GEN1 52158_G_GEN2 535_G_1 54038_G_GEN1 54111_G_GE10 54111_G_GE11 54111_G_GE12 54111_G_GE13 54111_G_GEN1 54111_G_GEN14 54111_G_GEN2 54111_G_GEN3 54111_G_GEN4 54111_G_GEN5 54111_G_GEN6 54111_G_GEN7 54111_G_GEN8 54111_G_GEN9 54689_G_1 54689_G_2 54689_G_3 54724_G_OEC21 54724_G_OEC22 54749_G_CTG 54749_G_STG 54996_G_4100 55084_G_GE1 55112_G_CT01 55112_G_CT02 55112_G_ST01 55182_G_STG 55182_G_X718 55182_G_X719 55217_G_CTG1 55217_G_CTG2 55217_G_STG3 55295_G_CT1 55295_G_CT2 55295_G_ST1 55333_G_CTG1 55333_G_CTG2 55333_G_CTG3 55333_G_STG1 55345_G_1-01 55345_G_1-02 55345_G_1-03 55393_G_CTG1 55393_G_CTG2 55393_G_STG1 55400_G_CTG1 55400_G_CTG2 55400_G_STG 55518_G_CTG1 55518_G_CTG2 55518_G_CTG3 55518_G_STG1 55656_G_CT01 55656_G_CT02 55656_G_CT04 55656_G_ST03 55656_G_ST05 55748_G_CAG5 55748_G_CTG1 55748_G_CTG2 55748_G_CTG3 55748_G_CTG4 55933_G_TCC1 55933_G_TPP1 55933_G_TPP2 55970_G_1 55970_G_2 55970_G_3 55983_G_TG51 55984_G_TG21 55985_G_CTG1 55985_G_CTG2 55985_G_STG 56026_G_CTG1 56026_G_CTG2 56026_G_STG 56041_G_M1 56041_G_M2 56041_G_M3 56046_G_1 56046_G_2 56078_G_1 56078_G_2 56078_G_3 56090_G_D190 56298_G_0001 56298_G_0002 56298_G_0003 56356_G_CT1 56356_G_ST1 56467_G_CTG1 56467_G_CTG2 56467_G_STG1 56476_G_A 56476_G_B 56476_G_C 56532_G_A 56532_G_B 56532_G_C 56803_G_1 56803_G_2 56803_G_3 56803_G_4 56832_G_GE1 56832_G_GE2 56832_G_GE3 56832_G_GE4 57122_G_CTG1 57122_G_STG1 57267_G_1 57267_G_2 57267_G_3 57267_G_4 57475_G_HRP1 57482_G_CTG1 57482_G_CTG2 57482_G_CTG3 57482_G_CTG4 57482_G_CTG5 57482_G_CTG6 57482_G_CTG7 57482_G_CTG8 57515_G_GT1 57515_G_GT2 57515_G_GT3 57515_G_GT4 57515_G_GT5 57555_G_CTG1 57555_G_CTG2 57555_G_CTG3 57564_G_CTG 57564_G_STG2 57584_G_NT2 57584_G_ST1 57584_G_STG 57901_G_5 57901_G_6 57901_G_7 57901_G_8 57978_G_CT1 57978_G_ST1 58198_G_GTG1 58198_G_GTG2 58198_G_STG1 6099_G_1 6099_G_2 7266_G_2 7266_G_3 7307_G_4 7307_G_5 7307_G_6 7368_G_1 7368_G_2 7369_G_3 7369_G_4 7527_G_2 7527_G_CCCT 7551_G_CCST 7551_G_CT1A 7551_G_CT1B 7552_G_CCCT 7552_G_CCST 902_G_1 10169_G_GEN1 10169_G_GEN2 377_G_5 55151_G_GEN1 55151_G_GEN2 55151_G_GEN3 55151_G_GEN4 50571_G_GEN1 50831_G_GEN1 10472_B_B300 10387_G_3 10387_G_1A 10748_G_U4J16 6704_G_10 6211_G_GEN1 6704_G_14 10175_G_5083 50632_B_1 10684_B_BLR22 10496_G_GTAG 151_G_1 341_G_CT3 6060_G_4 10110_G_GEN1 50299_G_GEN1 50750_G_GEN1 52169_G_B 57585_G_1 10349_G_GEN1 10156_G_GEN3 399_G_GT14 55510_G_CPP4 55541_G_CTG3 55698_G_HEP1 55810_G_S5 55951_G_AMP1 56232_G_1 7449_G_NA1 246_G_IC1 56135_G_2 56471_G_1 56569_G_2 57001_G_GEN1 57483_G_CTG2 59074_G_EG6B 59557_G_AC2FC 10661_B_4 10052_B_BLR1 50049_B_BLRC 10144_B_BLR3 54238_B_BIOMS1 10601_G_GEN1 10091_G_GEN1 10091_G_G2 57696_G_1 60918_G_00003 50119_G_GENA 56090_G_D182 ;

set Hydro :=
hydro ;

set Wind :=
wind ;

set Solar :=
solar ;

set Vehicle :=
vehicle ;

param SimHours := 48;
param SimDays:= 2;

param HorizonHours := 48;

param regup_margin := 0.010;

param regdown_margin := 0.010;

param cap := 0.500;

param veh_batteryCost := 8.000;

param:	maxcap	mincap	opcost	minup	ramp	st_cost	var_om	fix_om	regcost	:=
7266_G_2	37.0	14.8	32.270089971497725	4.0	23.643	3777.3232547799016	3.6	13170.0	3.2270089971497726	
7266_G_3	48.0	19.200000000000006	32.26982004163751	4.0	30.672	4900.311249444198	3.6	13170.0	3.226982004163752	
7307_G_4	27.0	10.8	31.72054704174861	4.0	17.253	2756.425077812361	3.6	13170.0	3.1720547041748612	
7307_G_5	41.0	16.400000000000002	31.76089398850912	4.0	26.199	4185.682525566917	3.6	13170.0	3.1760893988509125	
7307_G_6	41.0	16.400000000000002	31.723446398543004	4.0	26.199	4185.682525566917	3.6	13170.0	3.1723446398543005	
7368_G_1	27.0	10.8	0.02108918850588151	2.0	9.234	689.1062694530902	0.0	100000.0	0.002108918850588151	
7368_G_2	27.0	10.8	0.023261878746931603	2.0	9.234	689.1062694530902	0.0	100000.0	0.0023261878746931607	
7369_G_3	30.1	12.04	0.0054862281110838965	2.0	10.294200000000002	768.2258781680748	0.0	100000.0	0.0005486228111083897	
7369_G_4	48.0	19.200000000000006	0.024370532015698457	2.0	16.416	1225.0778123610496	0.0	100000.0	0.002437053201569845	
7527_G_2	16.6	6.6400000000000015	37.33094831046924	4.0	10.607400000000002	1694.6909737661185	3.6	13170.0	3.733094831046924	
7527_G_CCCT	51.2	20.480000000000004	37.34718946319823	4.0	32.7168	5226.99866607381	3.6	13170.0	3.734718946319824	
7551_G_CCST	37.6	15.04	31.05230729170804	4.0	24.0264	3838.5771453979546	3.6	13170.0	3.1052307291708034	
7551_G_CT1A	47.6	19.040000000000006	31.054184894849435	4.0	30.41640000000001	4859.475322365495	3.6	13170.0	3.1054184894849435	
7551_G_CT1B	47.6	19.040000000000006	31.068517904492737	4.0	30.41640000000001	4859.475322365495	3.6	13170.0	3.1068517904492743	
7552_G_CCCT	111.0	44.40000000000001	29.985979300396448	4.0	35.298	11331.969764339707	3.6	13170.0	2.9985979300396437	
7552_G_CCST	53.0	21.200000000000006	29.968124186214123	4.0	33.867	5410.760337927968	3.6	13170.0	2.996812418621412	
902_G_1	10.0	4.0	0.0010646037688197608	2.0	3.4200000000000004	255.2245442418853	0.0	100000.0	0.00010646037688197607	
10169_G_GEN1	41.3	16.52	32.64081471996611	4.0	26.3907	4216.3094708759445	3.6	13170.0	3.264081471996611	
10169_G_GEN2	8.0	3.2	32.670610344564714	4.0	5.112	816.7185415740329	3.6	13170.0	3.2670610344564714	
377_G_5	40.0	16.0	51.80418212544946	7.0	9.24	4083.5927078701643	4.47	37800.0	5.180418212544947	
55151_G_GEN1	243.7	97.48	27.152639008078342	4.0	77.4966	24879.28857269897	3.6	13170.0	2.7152639008078343	
55151_G_GEN2	241.6	96.64	27.079687948625754	4.0	76.8288	24664.89995553579	3.6	13170.0	2.7079687948625755	
55151_G_GEN3	237.4	94.96	27.200231321570865	4.0	75.4932	24236.122721209427	3.6	13170.0	2.7200231321570865	
55151_G_GEN4	242.7	97.08	27.062931913659405	4.0	77.1786	24777.198755002217	3.6	13170.0	2.7062931913659405	
50571_G_GEN1	60.9	24.36	8.782641844950899	4.0	60.9	3108.6349488661626	8.75	392820.0	9999.0	
50831_G_GEN1	2.0	0.8	8.768823077421999	4.0	2.0	102.08981769675412	8.75	392820.0	9999.0	
10472_B_B300	59.20000000000001	23.68000000000001	8.776030383232339	4.0	59.20000000000001	3021.8586038239227	8.75	392820.0	9999.0	
10387_G_3	39.8	15.92	8.795263793371232	4.0	39.8	2031.5873721654066	8.75	392820.0	9999.0	
10387_G_1A	126.2	50.48	8.795401696495032	4.0	126.2	6441.867496665183	8.75	392820.0	9999.0	
10748_G_U4J16	37.00000000000001	14.800000000000004	8.795194684076826	4.0	37.00000000000001	1888.6616273899515	8.75	392820.0	9999.0	
6704_G_10	3.6	0.9	199.06742078910088	1.0	1.2312	91.88083592707869	15.45	7340.0	9999.0	
6211_G_GEN1	189.6	47.4	260.2526993608988	3.0	64.8432	4839.057358826145	15.45	7340.0	9999.0	
6704_G_14	4.199999999999998	1.0499999999999998	199.07914225561524	1.0	1.4364	107.1943085815918	15.45	7340.0	9999.0	
10175_G_5083	16.5	4.125	216.08804835462243	1.0	5.6430000000000025	421.12049799911074	15.45	7340.0	9999.0	
50632_B_1	47.90000000000001	19.160000000000004	8.797679282983582	4.0	47.90000000000001	4890.102267674522	8.75	392820.0	9999.0	
10684_B_BLR22	272.1	108.84000000000002	53.087345299164255	7.0	62.85510000000001	27778.639395286802	4.47	37800.0	5.308734529916426	
10496_G_GTAG	293.6	117.44	44.306777192455456	3.0	100.41120000000002	7493.392618941752	15.45	7340.0	9999.0	
151_G_1	242.0	96.8	69.75873574248224	3.0	82.76400000000002	6176.433970653624	15.45	7340.0	9999.0	
341_G_CT3	296.8	118.72	65.49115671514403	3.0	101.50560000000002	7575.064473099155	15.45	7340.0	9999.0	
6060_G_4	52.7	21.08	68.39930191051506	1.0	18.0234	1345.0333481547357	15.45	7340.0	9999.0	
10110_G_GEN1	269.4	107.76	57.35666730958082	3.0	92.1348	6875.749221876388	15.45	7340.0	9999.0	
50299_G_GEN1	299.2	119.68	51.55356750445946	3.0	102.3264	7636.318363717208	15.45	7340.0	9999.0	
50750_G_GEN1	235.6	94.24	65.15344441290213	3.0	80.57520000000002	6013.090262338817	15.45	7340.0	9999.0	
52169_G_B	282.69999999999993	113.07999999999998	58.72443354626966	3.0	96.68339999999998	7215.197865718094	15.45	7340.0	9999.0	
57585_G_1	287.5	115.0	60.23295771118192	3.0	98.325	7337.7056469542	15.45	7340.0	9999.0	
10349_G_GEN1	95.5	38.2	43.86182266957629	2.0	32.661	2437.394397510004	15.45	7340.0	9999.0	
10156_G_GEN3	263.0	105.2	52.49230760554158	3.0	89.94600000000001	6712.4055135615845	15.45	7340.0	9999.0	
399_G_GT14	280.8	112.32	51.51642270237627	3.0	96.0336	7166.705202312139	15.45	7340.0	9999.0	
55510_G_CPP4	272.6	109.04000000000002	53.28085652463065	3.0	93.22920000000002	6957.421076033794	15.45	7340.0	9999.0	
55541_G_CTG3	274.8	109.92000000000002	51.72515915145423	3.0	93.9816	7013.5704757670055	15.45	7340.0	9999.0	
55698_G_HEP1	274.2	109.68	51.70378176348514	3.0	93.7764	6998.257003112494	15.45	7340.0	9999.0	
55810_G_S5	300.0	120.0	56.98594369985734	3.0	102.6	7656.736327256558	15.45	7340.0	9999.0	
55951_G_AMP1	266.30000000000007	106.52000000000004	53.43021262986296	3.0	91.07460000000003	6796.629613161407	15.45	7340.0	9999.0	
56232_G_1	277.8	111.12	54.53519378096218	3.0	95.0076	7090.137839039573	15.45	7340.0	9999.0	
7449_G_NA1	141.1	56.44	51.15263171474656	3.0	48.2562	3601.218319253001	15.45	7340.0	9999.0	
246_G_IC1	270.40000000000003	108.16000000000004	50.76303791145497	3.0	92.47680000000004	6901.271676300577	15.45	7340.0	9999.0	
56135_G_2	291.0	116.4	50.49914582290343	3.0	99.522	7427.034237438862	15.45	7340.0	9999.0	
56471_G_1	292.5	117.0	50.51191046308549	3.0	100.035	7465.317919075144	15.45	7340.0	9999.0	
56569_G_2	256.9	102.76	50.74592949258082	3.0	87.85979999999998	6556.7185415740305	15.45	7340.0	9999.0	
57001_G_GEN1	291.2	116.48	50.48036297419547	3.0	99.5904	7432.138728323699	15.45	7340.0	9999.0	
57483_G_CTG2	299.0	119.6	52.33732921843372	3.0	102.258	7631.213872832371	15.45	7340.0	9999.0	
59074_G_EG6B	228.5	91.4	51.63531985268733	3.0	78.14699999999998	5831.880835927079	15.45	7340.0	9999.0	
59557_G_AC2FC	13.000000000000002	5.200000000000001	71.94502657076549	1.0	4.4460000000000015	331.79190751445094	43.0	0.0	9999.0	
10661_B_4	35.0	14.0	5.260697248150803	4.0	35.0	3573.143619386393	5.26	105630.0	9999.0	
10052_B_BLR1	296.6	118.64	5.3023965060127525	4.0	296.6	30279.839928857265	5.26	105630.0	9999.0	
50049_B_BLRC	183.6	73.44	5.2900620853013045	4.0	183.6	18743.69052912405	5.26	105630.0	9999.0	
10144_B_BLR3	26.5	10.6	5.302169034780351	4.0	26.5	2705.380168963984	5.26	105630.0	9999.0	
54238_B_BIOMS1	111.1	44.44	5.274241231446497	4.0	111.1	11342.178746109379	5.26	105630.0	9999.0	
10601_G_GEN1	44.8	17.919999999999995	5.287968659108631	4.0	44.8	4573.623832814584	5.26	105630.0	9999.0	
10091_G_GEN1	18.6	7.440000000000001	5.30527517453224	4.0	18.6	1898.8706091596264	5.26	105630.0	9999.0	
10091_G_G2	46.0	18.4	5.269335041961945	4.0	46.0	4696.131614050689	5.26	105630.0	9999.0	
57696_G_1	11.0	4.4	5.29480308981381	4.0	11.0	1122.9879946642952	5.26	105630.0	9999.0	
60918_G_00003	26.0	10.4	5.284807816720413	4.0	26.0	2654.335260115607	5.26	105630.0	9999.0	
50119_G_GENA	45.6	18.24	4.499741976571016	8.0	20.52	4655.295686971987	4.47	37800.0	9999.0	
56090_G_D182	11.2	4.48	4.485637573497374	8.0	5.04	1143.405958203646	4.47	37800.0	9999.0	
;

param:	maxcap_h	mincap_h	opcost_h	minup_h	ramp_h	st_cost_h	var_om_h	fix_om_h	regcost_h	:=

hydro	5993	0	0.024078943999999998	0	23.59813953	0	0	14130	9999	
;

param:	opcost_w	minup_w	ramp_w	st_cost_w	var_om_w	:=

wind	0.025673631000000002	0	5763.8	0	0	
;

param:	opcost_s	minup_s	ramp_s	st_cost_s	var_om_s	:=

solar	0.02545466	0	9362.8	0	0	
;

param:	SimDemand:=
1	26317.88503336112
2	25628.2001125717
3	25306.98915781309
4	25358.18735305256
5	26110.41906040792
6	27345.14796712818
7	29402.167593951937
8	30996.549449515347
9	32639.960883894422
10	33549.302491414215
11	34940.93022550799
12	36155.72897337961
13	37943.274099147646
14	41779.524338461095
15	44510.82411713015
16	44788.70168659667
17	47416.67876127611
18	39786.40358915248
19	38671.74673816757
20	36473.84397114986
21	35778.90233623167
22	32880.824292544545
23	30951.83607782681
24	35460.78318109512
25	26258.88503336112
26	25385.2001125717
27	25154.98915781309
28	25471.18735305256
29	26452.41906040792
30	27739.14796712818
31	29711.167593951937
32	31088.549449515347
33	32791.960883894426
34	33879.302491414215
35	35286.93022550799
36	36554.72897337961
37	38470.274099147646
38	42348.524338461095
39	44996.82411713015
40	45193.70168659667
41	47742.67876127611
42	40072.40358915248
43	38834.74673816757
44	36568.84397114986
45	35922.90233623167
46	33000.824292544545
47	30962.83607782681
48	35212.78318109512
;

param:	maxcap_s:=
1	81.9874024778761	
2	81.97393752212389	
3	81.99356867256637	
4	81.93543026548672	
5	81.69394194690265	
6	2470.9493949557523	
7	9213.30503256637	
8	13200.734855044248	
9	17300.23035823009	
10	18843.039031858407	
11	20029.08344681416	
12	20288.578983451327	
13	20939.384003628318	
14	20415.996517433625	
15	18174.111083097345	
16	16873.06183088495	
17	14021.841573451327	
18	6210.152464513275	
19	528.9962484955752	
20	53.66120442477876	
21	56.82932814159293	
22	54.47707168141593	
23	54.91071876106194	
24	57.59332805309734	
25	57.652389292035394	
26	55.00675619469026	
27	56.08407849557521	
28	53.436662654867256	
29	59.246749115044246	
30	2040.285348318584	
31	11061.644185752215	
32	18253.67582123894	
33	19647.786227522123	
34	21019.176786106196	
35	21801.398641858406	
36	21585.17091584071	
37	21237.013490442474	
38	21189.73331176991	
39	20282.732927522124	
40	18525.88617716814	
41	14224.911311150441	
42	6960.404236725665	
43	982.7781769911504	
44	82.76493026548673	
45	85.33614955752212	
46	85.12098292035398	
47	88.33281530973451	
48	60.516356017699124	
;

param:	maxcap_w:=
1	5143.455293097345	
2	4656.732566814159	
3	3603.5474155752213	
4	3038.032634070796	
5	2691.2629380530975	
6	2308.6414969911502	
7	1727.2393890265485	
8	964.9464018584071	
9	779.546104778761	
10	672.9892898230089	
11	821.2908862831858	
12	1269.8293261061947	
13	1741.2310510619466	
14	2206.0624438938053	
15	2532.1033648672556	
16	3068.8627476106194	
17	3762.638531415929	
18	3723.174277168142	
19	3619.4206059292037	
20	3536.5844498230094	
21	3483.864848495575	
22	2999.15473460177	
23	3024.8223169911503	
24	3176.611672566372	
25	3612.5465572566372	
26	3502.784306814159	
27	3279.7840436283186	
28	2811.5041539823005	
29	2491.0168561061946	
30	2096.549861415929	
31	1703.6185638053096	
32	1613.3404399115043	
33	1462.5620256637167	
34	1310.7710551327434	
35	1854.4150781415929	
36	2283.660082035398	
37	2848.5263015044243	
38	3326.7356941592916	
39	3506.853072477876	
40	3961.200906637168	
41	4523.356433362832	
42	4984.810366460177	
43	5556.893613451327	
44	6083.889917522123	
45	6237.147603451327	
46	6240.905311858407	
47	6508.674182920355	
48	6533.913088938053	
;

param:	gen_capacity_veh	regup_capacity_veh	regdown_capacity_veh	:=

1	0.0	0.0	126.995	
2	19.584726	0.0	123.5	
3	0.0	0.0	121.49500000000006	
4	9.792363	0.0	122.40499999999999	
5	0.0	0.0	126.84000000000007	
6	19.584726	0.0	132.49	
7	0.0	0.0	0.0	
8	9.792363000000016	0.0	141.745	
9	29.377089	0.0	0.0	
10	0.0	0.0	148.34000000000006	
11	13.98909000000341	0.0	153.97000000000008	
12	4.196727000003409	0.0	160.58500000000006	
13	0.0	0.0	168.02500000000003	
14	19.584726	0.0	175.81	
15	0.0	0.0	182.89499999999992	
16	13.149744600007947	0.0	188.54500000000004	
17	0.0	0.0	191.585	
18	315.8736522000092	0.0	190.025	
19	265.0932555000135	0.0	185.68000000000018	
20	6829.680982170823	0.0	179.695	
21	889.0822227888268	0.0	168.29500000000004	
22	957.6821601023055	0.0	153.55000000000004	
23	700.8102439486237	0.0	140.95000000000002	
24	528.787602	0.0	132.49277370595667	
25	0.0	0.0	126.995	
26	19.584726	0.0	123.5	
27	0.0	0.0	121.49500000000006	
28	9.792363	0.0	122.40499999999999	
29	0.0	0.0	126.84000000000007	
30	19.584726	0.0	132.49	
31	0.0	0.0	0.0	
32	9.792363000000016	0.0	141.745	
33	29.377089	0.0	0.0	
34	0.0	0.0	148.34000000000006	
35	13.98909000000341	0.0	153.97000000000008	
36	4.196727000003409	0.0	160.58500000000006	
37	0.0	0.0	168.02500000000003	
38	19.584726	0.0	175.81	
39	0.0	0.0	182.89499999999992	
40	13.149744600007947	0.0	188.54500000000004	
41	0.0	0.0	191.585	
42	315.8736522000092	0.0	190.025	
43	265.0932555000135	0.0	185.68000000000018	
44	6829.680982170823	0.0	179.695	
45	889.0822227888268	0.0	168.29500000000004	
46	957.6821601023055	0.0	153.55000000000004	
47	700.8102439486237	0.0	140.95000000000002	
48	528.787602	0.0	132.49277370595667	
;

