Generator,Day,Hour,On
389_G_2,1,13,0
389_G_2,1,14,0
389_G_2,1,15,0
389_G_2,1,16,0
389_G_2,1,17,0
389_G_2,1,18,0
389_G_2,1,19,0
389_G_2,1,20,0
389_G_2,1,21,0
389_G_2,1,22,0
389_G_2,1,23,0
389_G_2,1,24,0
389_G_2,1,25,0
389_G_2A,1,1,0
389_G_2A,1,2,0
389_G_2A,1,3,0
389_G_2A,1,4,0
389_G_2A,1,5,0
389_G_2A,1,6,0
389_G_2A,1,7,0
389_G_2A,1,8,0
389_G_2A,1,9,0
389_G_2A,1,10,0
389_G_2A,1,11,0
389_G_2A,1,12,0
389_G_2A,1,13,0
389_G_2A,1,14,0
389_G_2A,1,15,0
389_G_2A,1,16,0
389_G_2A,1,17,0
389_G_2A,1,18,0
389_G_2A,1,19,0
389_G_2A,1,20,0
389_G_2A,1,21,0
389_G_2A,1,22,0
389_G_2A,1,23,0
389_G_2A,1,24,0
389_G_2A,1,25,0
389_G_30,1,1,0
389_G_30,1,2,0
389_G_30,1,3,0
389_G_30,1,4,0
389_G_30,1,5,0
389_G_30,1,6,0
389_G_30,1,7,0
389_G_30,1,8,0
389_G_30,1,9,0
389_G_30,1,10,0
389_G_30,1,11,0
389_G_30,1,12,0
389_G_30,1,13,0
389_G_30,1,14,0
389_G_30,1,15,0
389_G_30,1,16,0
389_G_30,1,17,0
389_G_30,1,18,0
389_G_30,1,19,0
389_G_30,1,20,0
389_G_30,1,21,0
389_G_30,1,22,0
389_G_30,1,23,0
389_G_30,1,24,0
389_G_30,1,25,0
389_G_31,1,1,0
389_G_31,1,2,0
389_G_31,1,3,0
389_G_31,1,4,0
389_G_31,1,5,0
389_G_31,1,6,0
389_G_31,1,7,0
389_G_31,1,8,0
389_G_31,1,9,0
389_G_31,1,10,0
389_G_31,1,11,0
389_G_31,1,12,0
389_G_31,1,13,0
389_G_31,1,14,0
389_G_31,1,15,0
389_G_31,1,16,0
389_G_31,1,17,0
389_G_31,1,18,0
389_G_31,1,19,0
389_G_31,1,20,0
389_G_31,1,21,0
389_G_31,1,22,0
389_G_31,1,23,0
389_G_31,1,24,0
389_G_31,1,25,0
389_G_32,1,1,0
389_G_32,1,2,0
389_G_32,1,3,0
389_G_32,1,4,0
389_G_32,1,5,0
389_G_32,1,6,0
389_G_32,1,7,0
389_G_32,1,8,0
389_G_32,1,9,0
389_G_32,1,10,0
389_G_32,1,11,0
389_G_32,1,12,0
389_G_32,1,13,0
389_G_32,1,14,0
389_G_32,1,15,0
389_G_32,1,16,0
389_G_32,1,17,0
389_G_32,1,18,0
389_G_32,1,19,0
389_G_32,1,20,0
389_G_32,1,21,0
389_G_32,1,22,0
389_G_32,1,23,0
389_G_32,1,24,0
389_G_32,1,25,0
399_G_10A,1,1,0
399_G_10A,1,2,0
399_G_10A,1,3,0
399_G_10A,1,4,0
399_G_10A,1,5,0
399_G_10A,1,6,0
399_G_10A,1,7,0
399_G_10A,1,8,0
399_G_10A,1,9,0
399_G_10A,1,10,0
399_G_10A,1,11,0
399_G_10A,1,12,0
399_G_10A,1,13,0
399_G_10A,1,14,0
399_G_10A,1,15,0
399_G_10A,1,16,0
399_G_10A,1,17,0
399_G_10A,1,18,0
399_G_10A,1,19,0
399_G_10A,1,20,0
399_G_10A,1,21,0
399_G_10A,1,22,0
399_G_10A,1,23,0
399_G_10A,1,24,0
399_G_10A,1,25,0
399_G_10B,1,1,0
399_G_10B,1,2,0
399_G_10B,1,3,0
399_G_10B,1,4,0
399_G_10B,1,5,0
399_G_10B,1,6,0
399_G_10B,1,7,0
399_G_10B,1,8,0
399_G_10B,1,9,0
399_G_10B,1,10,0
399_G_10B,1,11,0
399_G_10B,1,12,0
399_G_10B,1,13,0
399_G_10B,1,14,0
399_G_10B,1,15,0
399_G_10B,1,16,0
399_G_10B,1,17,0
399_G_10B,1,18,0
399_G_10B,1,19,0
399_G_10B,1,20,0
399_G_10B,1,21,0
399_G_10B,1,22,0
399_G_10B,1,23,0
399_G_10B,1,24,0
399_G_10B,1,25,0
399_G_5,1,1,0
399_G_5,1,2,0
399_G_5,1,3,0
399_G_5,1,4,0
399_G_5,1,5,0
399_G_5,1,6,0
399_G_5,1,7,0
399_G_5,1,8,0
399_G_5,1,9,0
399_G_5,1,10,0
399_G_5,1,11,0
399_G_5,1,12,0
399_G_5,1,13,0
399_G_5,1,14,0
399_G_5,1,15,0
399_G_5,1,16,0
399_G_5,1,17,0
399_G_5,1,18,0
399_G_5,1,19,0
399_G_5,1,20,0
399_G_5,1,21,0
399_G_5,1,22,0
399_G_5,1,23,0
399_G_5,1,24,0
399_G_5,1,25,0
400_B_1,1,1,0
400_B_1,1,2,0
400_B_1,1,3,0
400_B_1,1,4,0
400_B_1,1,5,0
400_B_1,1,6,0
400_B_1,1,7,0
400_B_1,1,8,0
400_B_1,1,9,0
400_B_1,1,10,0
400_B_1,1,11,0
400_B_1,1,12,0
400_B_1,1,13,0
400_B_1,1,14,0
400_B_1,1,15,0
400_B_1,1,16,0
400_B_1,1,17,0
400_B_1,1,18,0
400_B_1,1,19,0
400_B_1,1,20,0
400_B_1,1,21,0
400_B_1,1,22,0
400_B_1,1,23,0
400_B_1,1,24,0
400_B_1,1,25,0
400_B_2,1,1,0
400_B_2,1,2,0
400_B_2,1,3,0
400_B_2,1,4,0
400_B_2,1,5,0
400_B_2,1,6,0
400_B_2,1,7,0
400_B_2,1,8,0
400_B_2,1,9,0
400_B_2,1,10,0
400_B_2,1,11,0
400_B_2,1,12,0
400_B_2,1,13,0
400_B_2,1,14,0
400_B_2,1,15,0
400_B_2,1,16,0
400_B_2,1,17,0
400_B_2,1,18,0
400_B_2,1,19,0
400_B_2,1,20,0
400_B_2,1,21,0
400_B_2,1,22,0
400_B_2,1,23,0
400_B_2,1,24,0
400_B_2,1,25,0
400_G_10,1,1,0
400_G_10,1,2,0
400_G_10,1,3,0
400_G_10,1,4,0
400_G_10,1,5,0
400_G_10,1,6,0
400_G_10,1,7,0
400_G_10,1,8,0
400_G_10,1,9,0
400_G_10,1,10,0
400_G_10,1,11,0
400_G_10,1,12,0
400_G_10,1,13,0
400_G_10,1,14,0
400_G_10,1,15,0
400_G_10,1,16,0
400_G_10,1,17,0
400_G_10,1,18,0
400_G_10,1,19,0
400_G_10,1,20,0
400_G_10,1,21,0
400_G_10,1,22,0
400_G_10,1,23,0
400_G_10,1,24,0
400_G_10,1,25,0
400_G_11,1,1,0
400_G_11,1,2,0
400_G_11,1,3,0
400_G_11,1,4,0
400_G_11,1,5,0
400_G_11,1,6,0
400_G_11,1,7,0
400_G_11,1,8,0
400_G_11,1,9,0
400_G_11,1,10,0
400_G_11,1,11,0
400_G_11,1,12,0
400_G_11,1,13,0
400_G_11,1,14,0
400_G_11,1,15,0
400_G_11,1,16,0
400_G_11,1,17,0
400_G_11,1,18,0
400_G_11,1,19,0
400_G_11,1,20,0
400_G_11,1,21,0
400_G_11,1,22,0
400_G_11,1,23,0
400_G_11,1,24,0
400_G_11,1,25,0
400_G_12,1,1,0
400_G_12,1,2,0
400_G_12,1,3,0
400_G_12,1,4,0
400_G_12,1,5,0
400_G_12,1,6,0
400_G_12,1,7,0
400_G_12,1,8,0
400_G_12,1,9,0
400_G_12,1,10,0
400_G_12,1,11,0
400_G_12,1,12,0
400_G_12,1,13,0
400_G_12,1,14,0
400_G_12,1,15,0
400_G_12,1,16,0
400_G_12,1,17,0
400_G_12,1,18,0
400_G_12,1,19,0
400_G_12,1,20,0
400_G_12,1,21,0
400_G_12,1,22,0
400_G_12,1,23,0
400_G_12,1,24,0
400_G_12,1,25,0
400_G_13,1,1,0
400_G_13,1,2,0
400_G_13,1,3,0
400_G_13,1,4,0
400_G_13,1,5,0
400_G_13,1,6,0
400_G_13,1,7,0
400_G_13,1,8,0
400_G_13,1,9,0
400_G_13,1,10,0
400_G_13,1,11,0
400_G_13,1,12,0
400_G_13,1,13,0
400_G_13,1,14,0
400_G_13,1,15,0
400_G_13,1,16,0
400_G_13,1,17,0
400_G_13,1,18,0
400_G_13,1,19,0
400_G_13,1,20,0
400_G_13,1,21,0
400_G_13,1,22,0
400_G_13,1,23,0
400_G_13,1,24,0
400_G_13,1,25,0
400_G_14,1,1,0
400_G_14,1,2,0
400_G_14,1,3,0
400_G_14,1,4,0
400_G_14,1,5,0
400_G_14,1,6,0
400_G_14,1,7,0
400_G_14,1,8,0
400_G_14,1,9,0
400_G_14,1,10,0
400_G_14,1,11,0
400_G_14,1,12,0
400_G_14,1,13,0
400_G_14,1,14,0
400_G_14,1,15,0
400_G_14,1,16,0
400_G_14,1,17,0
400_G_14,1,18,0
400_G_14,1,19,0
400_G_14,1,20,0
400_G_14,1,21,0
400_G_14,1,22,0
400_G_14,1,23,0
400_G_14,1,24,0
400_G_14,1,25,0
400_G_15,1,1,0
400_G_15,1,2,0
400_G_15,1,3,0
400_G_15,1,4,0
400_G_15,1,5,0
400_G_15,1,6,0
400_G_15,1,7,0
400_G_15,1,8,0
400_G_15,1,9,0
400_G_15,1,10,0
400_G_15,1,11,0
400_G_15,1,12,0
400_G_15,1,13,0
400_G_15,1,14,0
400_G_15,1,15,0
400_G_15,1,16,0
400_G_15,1,17,0
400_G_15,1,18,0
400_G_15,1,19,0
400_G_15,1,20,0
400_G_15,1,21,0
400_G_15,1,22,0
400_G_15,1,23,0
400_G_15,1,24,0
400_G_15,1,25,0
400_G_16,1,1,0
400_G_16,1,2,0
400_G_16,1,3,0
400_G_16,1,4,0
400_G_16,1,5,0
400_G_16,1,6,0
400_G_16,1,7,0
400_G_16,1,8,0
400_G_16,1,9,0
400_G_16,1,10,0
400_G_16,1,11,0
400_G_16,1,12,0
400_G_16,1,13,0
400_G_16,1,14,0
400_G_16,1,15,0
400_G_16,1,16,0
400_G_16,1,17,0
400_G_16,1,18,0
400_G_16,1,19,0
400_G_16,1,20,0
400_G_16,1,21,0
400_G_16,1,22,0
400_G_16,1,23,0
400_G_16,1,24,0
400_G_16,1,25,0
400_G_8,1,1,0
400_G_8,1,2,0
400_G_8,1,3,0
400_G_8,1,4,0
400_G_8,1,5,0
400_G_8,1,6,0
400_G_8,1,7,0
400_G_8,1,8,0
400_G_8,1,9,0
400_G_8,1,10,0
400_G_8,1,11,0
400_G_8,1,12,0
400_G_8,1,13,0
400_G_8,1,14,0
400_G_8,1,15,0
400_G_8,1,16,0
400_G_8,1,17,0
400_G_8,1,18,0
400_G_8,1,19,0
400_G_8,1,20,0
400_G_8,1,21,0
400_G_8,1,22,0
400_G_8,1,23,0
400_G_8,1,24,0
400_G_8,1,25,0
400_G_9,1,1,0
400_G_9,1,2,0
400_G_9,1,3,0
400_G_9,1,4,0
400_G_9,1,5,0
400_G_9,1,6,0
400_G_9,1,7,0
400_G_9,1,8,0
400_G_9,1,9,0
400_G_9,1,10,0
400_G_9,1,11,0
400_G_9,1,12,0
400_G_9,1,13,0
400_G_9,1,14,0
400_G_9,1,15,0
400_G_9,1,16,0
400_G_9,1,17,0
400_G_9,1,18,0
400_G_9,1,19,0
400_G_9,1,20,0
400_G_9,1,21,0
400_G_9,1,22,0
400_G_9,1,23,0
400_G_9,1,24,0
400_G_9,1,25,0
404_B_1,1,1,0
404_B_1,1,2,0
404_B_1,1,3,0
404_B_1,1,4,0
404_B_1,1,5,0
404_B_1,1,6,0
404_B_1,1,7,0
404_B_1,1,8,0
404_B_1,1,9,0
404_B_1,1,10,0
404_B_1,1,11,0
404_B_1,1,12,0
404_B_1,1,13,0
404_B_1,1,14,0
404_B_1,1,15,0
404_B_1,1,16,0
404_B_1,1,17,0
404_B_1,1,18,0
404_B_1,1,19,0
404_B_1,1,20,0
404_B_1,1,21,0
404_B_1,1,22,0
404_B_1,1,23,0
404_B_1,1,24,0
404_B_1,1,25,0
404_B_2,1,1,0
404_B_2,1,2,0
404_B_2,1,3,0
404_B_2,1,4,0
404_B_2,1,5,0
404_B_2,1,6,0
404_B_2,1,7,0
404_B_2,1,8,0
404_B_2,1,9,0
404_B_2,1,10,0
404_B_2,1,11,0
404_B_2,1,12,0
404_B_2,1,13,0
404_B_2,1,14,0
404_B_2,1,15,0
404_B_2,1,16,0
404_B_2,1,17,0
404_B_2,1,18,0
404_B_2,1,19,0
404_B_2,1,20,0
404_B_2,1,21,0
404_B_2,1,22,0
404_B_2,1,23,0
404_B_2,1,24,0
404_B_2,1,25,0
404_G_4,1,1,0
404_G_4,1,2,0
404_G_4,1,3,0
404_G_4,1,4,0
404_G_4,1,5,0
404_G_4,1,6,0
404_G_4,1,7,0
404_G_4,1,8,0
404_G_4,1,9,0
404_G_4,1,10,0
404_G_4,1,11,0
404_G_4,1,12,0
404_G_4,1,13,0
404_G_4,1,14,0
404_G_4,1,15,0
404_G_4,1,16,0
404_G_4,1,17,0
404_G_4,1,18,0
404_G_4,1,19,0
404_G_4,1,20,0
404_G_4,1,21,0
404_G_4,1,22,0
404_G_4,1,23,0
404_G_4,1,24,0
404_G_4,1,25,0
404_G_5,1,1,0
404_G_5,1,2,0
404_G_5,1,3,0
404_G_5,1,4,0
404_G_5,1,5,0
404_G_5,1,6,0
404_G_5,1,7,0
404_G_5,1,8,0
404_G_5,1,9,0
404_G_5,1,10,0
404_G_5,1,11,0
404_G_5,1,12,0
404_G_5,1,13,0
404_G_5,1,14,0
404_G_5,1,15,0
404_G_5,1,16,0
404_G_5,1,17,0
404_G_5,1,18,0
404_G_5,1,19,0
404_G_5,1,20,0
404_G_5,1,21,0
404_G_5,1,22,0
404_G_5,1,23,0
404_G_5,1,24,0
404_G_5,1,25,0
404_G_6,1,1,0
404_G_6,1,2,0
404_G_6,1,3,0
404_G_6,1,4,0
404_G_6,1,5,0
404_G_6,1,6,0
404_G_6,1,7,0
404_G_6,1,8,0
404_G_6,1,9,0
404_G_6,1,10,0
404_G_6,1,11,0
404_G_6,1,12,0
404_G_6,1,13,0
404_G_6,1,14,0
404_G_6,1,15,0
404_G_6,1,16,0
404_G_6,1,17,0
404_G_6,1,18,0
404_G_6,1,19,0
404_G_6,1,20,0
404_G_6,1,21,0
404_G_6,1,22,0
404_G_6,1,23,0
404_G_6,1,24,0
404_G_6,1,25,0
404_G_7,1,1,0
404_G_7,1,2,0
404_G_7,1,3,0
404_G_7,1,4,0
404_G_7,1,5,0
404_G_7,1,6,0
404_G_7,1,7,0
404_G_7,1,8,0
404_G_7,1,9,0
404_G_7,1,10,0
404_G_7,1,11,0
404_G_7,1,12,0
404_G_7,1,13,0
404_G_7,1,14,0
404_G_7,1,15,0
404_G_7,1,16,0
404_G_7,1,17,0
404_G_7,1,18,0
404_G_7,1,19,0
404_G_7,1,20,0
404_G_7,1,21,0
404_G_7,1,22,0
404_G_7,1,23,0
404_G_7,1,24,0
404_G_7,1,25,0
408_G_6,1,1,0
408_G_6,1,2,0
408_G_6,1,3,0
408_G_6,1,4,0
408_G_6,1,5,0
408_G_6,1,6,0
408_G_6,1,7,0
408_G_6,1,8,0
408_G_6,1,9,0
408_G_6,1,10,0
408_G_6,1,11,0
408_G_6,1,12,0
408_G_6,1,13,0
408_G_6,1,14,0
408_G_6,1,15,0
408_G_6,1,16,0
408_G_6,1,17,0
408_G_6,1,18,0
408_G_6,1,19,0
408_G_6,1,20,0
408_G_6,1,21,0
408_G_6,1,22,0
408_G_6,1,23,0
408_G_6,1,24,0
408_G_6,1,25,0
408_G_7,1,1,0
408_G_7,1,2,0
408_G_7,1,3,0
408_G_7,1,4,0
408_G_7,1,5,0
408_G_7,1,6,0
408_G_7,1,7,0
408_G_7,1,8,0
408_G_7,1,9,0
408_G_7,1,10,0
408_G_7,1,11,0
408_G_7,1,12,0
408_G_7,1,13,0
408_G_7,1,14,0
408_G_7,1,15,0
408_G_7,1,16,0
408_G_7,1,17,0
408_G_7,1,18,0
408_G_7,1,19,0
408_G_7,1,20,0
408_G_7,1,21,0
408_G_7,1,22,0
408_G_7,1,23,0
408_G_7,1,24,0
408_G_7,1,25,0
408_G_8,1,1,0
408_G_8,1,2,0
408_G_8,1,3,0
408_G_8,1,4,0
408_G_8,1,5,0
408_G_8,1,6,0
408_G_8,1,7,0
408_G_8,1,8,0
408_G_8,1,9,0
408_G_8,1,10,0
408_G_8,1,11,0
408_G_8,1,12,0
408_G_8,1,13,0
408_G_8,1,14,0
408_G_8,1,15,0
408_G_8,1,16,0
408_G_8,1,17,0
408_G_8,1,18,0
408_G_8,1,19,0
408_G_8,1,20,0
408_G_8,1,21,0
408_G_8,1,22,0
408_G_8,1,23,0
408_G_8,1,24,0
408_G_8,1,25,0
422_G_GT5,1,1,0
422_G_GT5,1,2,0
422_G_GT5,1,3,0
422_G_GT5,1,4,0
422_G_GT5,1,5,0
422_G_GT5,1,6,0
422_G_GT5,1,7,0
422_G_GT5,1,8,0
422_G_GT5,1,9,0
422_G_GT5,1,10,0
422_G_GT5,1,11,0
422_G_GT5,1,12,0
422_G_GT5,1,13,0
422_G_GT5,1,14,0
422_G_GT5,1,15,0
422_G_GT5,1,16,0
422_G_GT5,1,17,0
422_G_GT5,1,18,0
422_G_GT5,1,19,0
422_G_GT5,1,20,0
422_G_GT5,1,21,0
422_G_GT5,1,22,0
422_G_GT5,1,23,0
422_G_GT5,1,24,0
422_G_GT5,1,25,0
422_G_ST1,1,1,0
422_G_ST1,1,2,0
422_G_ST1,1,3,0
422_G_ST1,1,4,0
422_G_ST1,1,5,0
422_G_ST1,1,6,0
422_G_ST1,1,7,0
422_G_ST1,1,8,0
422_G_ST1,1,9,0
422_G_ST1,1,10,0
422_G_ST1,1,11,0
422_G_ST1,1,12,0
422_G_ST1,1,13,0
422_G_ST1,1,14,0
422_G_ST1,1,15,0
422_G_ST1,1,16,0
422_G_ST1,1,17,0
422_G_ST1,1,18,0
422_G_ST1,1,19,0
422_G_ST1,1,20,0
422_G_ST1,1,21,0
422_G_ST1,1,22,0
422_G_ST1,1,23,0
422_G_ST1,1,24,0
422_G_ST1,1,25,0
50066_G_UNT1,1,1,0
50066_G_UNT1,1,2,0
50066_G_UNT1,1,3,0
50066_G_UNT1,1,4,0
50066_G_UNT1,1,5,0
50066_G_UNT1,1,6,0
50066_G_UNT1,1,7,0
50066_G_UNT1,1,8,0
50066_G_UNT1,1,9,0
50066_G_UNT1,1,10,0
50066_G_UNT1,1,11,0
50066_G_UNT1,1,12,0
50066_G_UNT1,1,13,0
50066_G_UNT1,1,14,0
50066_G_UNT1,1,15,0
50066_G_UNT1,1,16,0
50066_G_UNT1,1,17,0
50066_G_UNT1,1,18,0
50066_G_UNT1,1,19,0
50066_G_UNT1,1,20,0
50066_G_UNT1,1,21,0
50066_G_UNT1,1,22,0
50066_G_UNT1,1,23,0
50066_G_UNT1,1,24,0
50066_G_UNT1,1,25,0
50066_G_UNT2,1,1,0
50066_G_UNT2,1,2,0
50066_G_UNT2,1,3,0
50066_G_UNT2,1,4,0
50066_G_UNT2,1,5,0
50066_G_UNT2,1,6,0
50066_G_UNT2,1,7,0
50066_G_UNT2,1,8,0
50066_G_UNT2,1,9,0
50066_G_UNT2,1,10,0
50066_G_UNT2,1,11,0
50066_G_UNT2,1,12,0
50066_G_UNT2,1,13,0
50066_G_UNT2,1,14,0
50066_G_UNT2,1,15,0
50066_G_UNT2,1,16,0
50066_G_UNT2,1,17,0
50066_G_UNT2,1,18,0
50066_G_UNT2,1,19,0
50066_G_UNT2,1,20,0
50066_G_UNT2,1,21,0
50066_G_UNT2,1,22,0
50066_G_UNT2,1,23,0
50066_G_UNT2,1,24,0
50066_G_UNT2,1,25,0
50134_G_GTAG,1,1,0
50134_G_GTAG,1,2,0
50134_G_GTAG,1,3,0
50134_G_GTAG,1,4,0
50134_G_GTAG,1,5,0
50134_G_GTAG,1,6,0
50134_G_GTAG,1,7,0
50134_G_GTAG,1,8,0
50134_G_GTAG,1,9,0
50134_G_GTAG,1,10,0
50134_G_GTAG,1,11,0
50134_G_GTAG,1,12,0
50134_G_GTAG,1,13,0
50134_G_GTAG,1,14,0
50134_G_GTAG,1,15,0
50134_G_GTAG,1,16,0
50134_G_GTAG,1,17,0
50134_G_GTAG,1,18,0
50134_G_GTAG,1,19,0
50134_G_GTAG,1,20,0
50134_G_GTAG,1,21,0
50134_G_GTAG,1,22,0
50134_G_GTAG,1,23,0
50134_G_GTAG,1,24,0
50134_G_GTAG,1,25,0
50134_G_GTBG,1,1,0
50134_G_GTBG,1,2,0
50134_G_GTBG,1,3,0
50134_G_GTBG,1,4,0
50134_G_GTBG,1,5,0
50134_G_GTBG,1,6,0
50134_G_GTBG,1,7,0
50134_G_GTBG,1,8,0
50134_G_GTBG,1,9,0
50134_G_GTBG,1,10,0
50134_G_GTBG,1,11,0
50134_G_GTBG,1,12,0
50134_G_GTBG,1,13,0
50134_G_GTBG,1,14,0
50134_G_GTBG,1,15,0
50134_G_GTBG,1,16,0
50134_G_GTBG,1,17,0
50134_G_GTBG,1,18,0
50134_G_GTBG,1,19,0
50134_G_GTBG,1,20,0
50134_G_GTBG,1,21,0
50134_G_GTBG,1,22,0
50134_G_GTBG,1,23,0
50134_G_GTBG,1,24,0
50134_G_GTBG,1,25,0
50134_G_GTCG,1,1,0
50134_G_GTCG,1,2,0
50134_G_GTCG,1,3,0
50134_G_GTCG,1,4,0
50134_G_GTCG,1,5,0
50134_G_GTCG,1,6,0
50134_G_GTCG,1,7,0
50134_G_GTCG,1,8,0
50134_G_GTCG,1,9,0
50134_G_GTCG,1,10,0
50134_G_GTCG,1,11,0
50134_G_GTCG,1,12,0
50134_G_GTCG,1,13,0
50134_G_GTCG,1,14,0
50134_G_GTCG,1,15,0
50134_G_GTCG,1,16,0
50134_G_GTCG,1,17,0
50134_G_GTCG,1,18,0
50134_G_GTCG,1,19,0
50134_G_GTCG,1,20,0
50134_G_GTCG,1,21,0
50134_G_GTCG,1,22,0
50134_G_GTCG,1,23,0
50134_G_GTCG,1,24,0
50134_G_GTCG,1,25,0
50134_G_GTDG,1,1,0
50134_G_GTDG,1,2,0
50134_G_GTDG,1,3,0
50134_G_GTDG,1,4,0
50134_G_GTDG,1,5,0
50134_G_GTDG,1,6,0
50134_G_GTDG,1,7,0
50134_G_GTDG,1,8,0
50134_G_GTDG,1,9,0
50134_G_GTDG,1,10,0
50134_G_GTDG,1,11,0
50134_G_GTDG,1,12,0
50134_G_GTDG,1,13,0
50134_G_GTDG,1,14,0
50134_G_GTDG,1,15,0
50134_G_GTDG,1,16,0
50134_G_GTDG,1,17,0
50134_G_GTDG,1,18,0
50134_G_GTDG,1,19,0
50134_G_GTDG,1,20,0
50134_G_GTDG,1,21,0
50134_G_GTDG,1,22,0
50134_G_GTDG,1,23,0
50134_G_GTDG,1,24,0
50134_G_GTDG,1,25,0
50210_G_GEN1,1,1,0
50210_G_GEN1,1,2,0
50210_G_GEN1,1,3,0
50210_G_GEN1,1,4,0
50210_G_GEN1,1,5,0
50210_G_GEN1,1,6,0
50210_G_GEN1,1,7,0
50210_G_GEN1,1,8,0
50210_G_GEN1,1,9,0
50210_G_GEN1,1,10,0
50210_G_GEN1,1,11,0
50210_G_GEN1,1,12,0
50210_G_GEN1,1,13,0
50210_G_GEN1,1,14,0
50210_G_GEN1,1,15,0
50210_G_GEN1,1,16,0
50210_G_GEN1,1,17,0
50210_G_GEN1,1,18,0
50210_G_GEN1,1,19,0
50210_G_GEN1,1,20,0
50210_G_GEN1,1,21,0
50210_G_GEN1,1,22,0
50210_G_GEN1,1,23,0
50210_G_GEN1,1,24,0
50210_G_GEN1,1,25,0
50210_G_GEN2,1,1,0
50210_G_GEN2,1,2,0
50210_G_GEN2,1,3,0
50210_G_GEN2,1,4,0
50210_G_GEN2,1,5,0
50210_G_GEN2,1,6,0
50210_G_GEN2,1,7,0
50210_G_GEN2,1,8,0
50210_G_GEN2,1,9,0
50210_G_GEN2,1,10,0
50210_G_GEN2,1,11,0
50210_G_GEN2,1,12,0
50210_G_GEN2,1,13,0
50210_G_GEN2,1,14,0
50210_G_GEN2,1,15,0
50210_G_GEN2,1,16,0
50210_G_GEN2,1,17,0
50210_G_GEN2,1,18,0
50210_G_GEN2,1,19,0
50210_G_GEN2,1,20,0
50210_G_GEN2,1,21,0
50210_G_GEN2,1,22,0
50210_G_GEN2,1,23,0
50210_G_GEN2,1,24,0
50210_G_GEN2,1,25,0
50216_G_GN91,1,1,0
50216_G_GN91,1,2,0
50216_G_GN91,1,3,0
50216_G_GN91,1,4,0
50216_G_GN91,1,5,0
50216_G_GN91,1,6,0
50216_G_GN91,1,7,0
50216_G_GN91,1,8,0
50216_G_GN91,1,9,0
50216_G_GN91,1,10,0
50216_G_GN91,1,11,0
50216_G_GN91,1,12,0
50216_G_GN91,1,13,0
50216_G_GN91,1,14,0
50216_G_GN91,1,15,0
50216_G_GN91,1,16,0
50216_G_GN91,1,17,0
50216_G_GN91,1,18,0
50216_G_GN91,1,19,0
50216_G_GN91,1,20,0
50216_G_GN91,1,21,0
50216_G_GN91,1,22,0
50216_G_GN91,1,23,0
50216_G_GN91,1,24,0
50216_G_GN91,1,25,0
50216_G_GN92,1,1,0
50216_G_GN92,1,2,0
50216_G_GN92,1,3,0
50216_G_GN92,1,4,0
50216_G_GN92,1,5,0
50216_G_GN92,1,6,0
50216_G_GN92,1,7,0
50216_G_GN92,1,8,0
50216_G_GN92,1,9,0
50216_G_GN92,1,10,0
50216_G_GN92,1,11,0
50216_G_GN92,1,12,0
50216_G_GN92,1,13,0
50216_G_GN92,1,14,0
50216_G_GN92,1,15,0
50216_G_GN92,1,16,0
50216_G_GN92,1,17,0
50216_G_GN92,1,18,0
50216_G_GN92,1,19,0
50216_G_GN92,1,20,0
50216_G_GN92,1,21,0
50216_G_GN92,1,22,0
50216_G_GN92,1,23,0
50216_G_GN92,1,24,0
50216_G_GN92,1,25,0
50216_G_GN93,1,1,0
50216_G_GN93,1,2,0
50216_G_GN93,1,3,0
50216_G_GN93,1,4,0
50216_G_GN93,1,5,0
50216_G_GN93,1,6,0
50216_G_GN93,1,7,0
50216_G_GN93,1,8,0
50216_G_GN93,1,9,0
50216_G_GN93,1,10,0
50216_G_GN93,1,11,0
50216_G_GN93,1,12,0
50216_G_GN93,1,13,0
50216_G_GN93,1,14,0
50216_G_GN93,1,15,0
50216_G_GN93,1,16,0
50216_G_GN93,1,17,0
50216_G_GN93,1,18,0
50216_G_GN93,1,19,0
50216_G_GN93,1,20,0
50216_G_GN93,1,21,0
50216_G_GN93,1,22,0
50216_G_GN93,1,23,0
50216_G_GN93,1,24,0
50216_G_GN93,1,25,0
50216_G_GN94,1,1,0
50216_G_GN94,1,2,0
50216_G_GN94,1,3,0
50216_G_GN94,1,4,0
50216_G_GN94,1,5,0
50216_G_GN94,1,6,0
50216_G_GN94,1,7,0
50216_G_GN94,1,8,0
50216_G_GN94,1,9,0
50216_G_GN94,1,10,0
50216_G_GN94,1,11,0
50216_G_GN94,1,12,0
50216_G_GN94,1,13,0
50216_G_GN94,1,14,0
50216_G_GN94,1,15,0
50216_G_GN94,1,16,0
50216_G_GN94,1,17,0
50216_G_GN94,1,18,0
50216_G_GN94,1,19,0
50216_G_GN94,1,20,0
50216_G_GN94,1,21,0
50216_G_GN94,1,22,0
50216_G_GN94,1,23,0
50216_G_GN94,1,24,0
50216_G_GN94,1,25,0
50216_G_GN95,1,1,0
50216_G_GN95,1,2,0
50216_G_GN95,1,3,0
50216_G_GN95,1,4,0
50216_G_GN95,1,5,0
50216_G_GN95,1,6,0
50216_G_GN95,1,7,0
50216_G_GN95,1,8,0
50216_G_GN95,1,9,0
50216_G_GN95,1,10,0
50216_G_GN95,1,11,0
50216_G_GN95,1,12,0
50216_G_GN95,1,13,0
50216_G_GN95,1,14,0
50216_G_GN95,1,15,0
50216_G_GN95,1,16,0
50216_G_GN95,1,17,0
